,actual,predictions
13613,1,0.34894347
13614,1,0.44784495
13615,1,0.49834374
13616,1,0.66255504
13617,1,0.6701052
13618,1,0.6736522
13619,0,0.6996076
13620,0,0.7103548
13621,1,0.7136499
13622,1,0.7264929
13623,1,0.84125584
13624,1,0.8431205
13625,1,0.84768033
13626,1,0.85596913
13627,1,0.87502897
13628,1,0.8754011
13629,1,0.8947779
13630,1,0.9014149
13631,1,0.9026227
13632,1,0.90260494
13633,1,0.9112955
13634,1,0.92523307
13635,1,0.9009931
13636,1,0.900546
13637,1,0.91916835
13638,1,0.9322789
13639,1,0.9334095
13640,1,0.93765503
13641,1,0.9422636
13642,1,0.9474203
13643,1,0.9501998
13644,1,0.9508864
13645,1,0.9586163
13646,1,0.95848054
13647,1,0.9444159
13648,1,0.9378538
13649,1,0.9545142
13650,1,0.9560179
13651,1,0.9187588
13652,1,0.9116724
13653,1,0.9167699
13654,1,0.907473
13655,1,0.9281913
13656,1,0.95522064
13657,1,0.9663943
13658,1,0.98020107
13659,1,0.9720647
13660,1,0.97171056
13661,1,0.9590192
13662,1,0.9026435
13663,1,0.9220937
13664,1,0.91384757
13665,1,0.84540176
13666,1,0.8051734
13667,1,0.75359607
13668,1,0.67797655
13669,1,0.6196671
13670,1,0.5857644
13671,1,0.5909625
13672,1,0.5603612
13673,1,0.92971504
13674,1,0.9386842
13675,1,0.94909054
13676,1,0.9469458
13677,1,0.9473885
13678,1,0.8491374
13679,1,0.855349
13680,1,0.8616715
13681,1,0.8088048
13682,1,0.8093668
13683,1,0.7967019
13684,1,0.7382456
13685,1,0.79399914
13686,1,0.80112725
13687,1,0.79504246
13688,1,0.7158422
13689,1,0.684856
13690,1,0.70508695
13691,1,0.6903953
13692,1,0.5224702
13693,1,0.47598267
13694,1,0.48308358
13695,1,0.47637266
13696,1,0.45348597
13697,1,0.4341218
13698,1,0.42765695
13699,1,0.422664
13700,1,0.43333024
13701,1,0.37544292
13702,1,0.39519066
13703,1,0.4019641
13704,1,0.6897476
13705,1,0.6943418
13706,1,0.7188697
13707,1,0.6817317
13708,1,0.530695
13709,1,0.49888372
13710,1,0.4815812
13711,1,0.4848783
13712,1,0.44525453
13713,1,0.44672298
13714,1,0.45115772
13715,1,0.36605477
13716,1,0.3718052
13717,1,0.3608648
13718,1,0.38481048
13719,1,0.40650263
13720,1,0.41775644
13721,1,0.41668293
13722,1,0.39144665
13723,1,0.37213364
13724,1,0.36047187
13725,1,0.34851453
13726,1,0.3377816
13727,1,0.32540625
13728,1,0.32500076
13729,1,0.31918472
13730,1,0.2986846
13731,1,0.33419445
13732,1,0.3105643
13733,1,0.2621937
13734,1,0.22659042
13735,1,0.22860369
13736,1,0.23024188
13737,1,0.22223768
13738,1,0.23560953
13739,1,0.23395768
13740,1,0.27229902
13741,1,0.2781688
13742,1,0.2974166
13743,1,0.32329655
13744,1,0.26977894
13745,1,0.24728519
13746,1,0.2383618
13747,1,0.21835853
13748,1,0.18129225
13749,1,0.16600253
13750,1,0.22400263
13751,1,0.21195202
13752,1,0.25524154
13753,1,0.24846035
13754,1,0.17650062
13755,1,0.26387042
13756,1,0.21798626
13757,1,0.18412758
13758,1,0.20039923
13759,1,0.14094508
13760,1,0.19881159
13761,1,0.21272591
13762,1,0.19497094
13763,1,0.19497094
13764,1,0.7133577
13765,1,0.70945495
13766,1,0.7201738
13767,1,0.7745273
13768,1,0.7301241
13769,1,0.85584676
13770,1,0.928512
13771,1,0.93178904
13772,1,0.92790896
13773,1,0.9298404
13774,1,0.9265366
13775,1,0.91911143
13776,1,0.9190763
13777,1,0.955416
13778,1,0.9742206
13779,1,0.98135453
13780,1,0.98437715
13781,1,0.9843254
13782,1,0.9843328
13783,1,0.9803798
13784,1,0.98053175
13785,1,0.9755011
13786,1,0.9752016
13787,1,0.97977346
13788,1,0.9758952
13789,1,0.98344857
13790,1,0.9821063
13791,1,0.9773702
13792,1,0.97517335
13793,1,0.9773193
13794,1,0.97099966
13795,1,0.9637065
13796,1,0.9638924
13797,1,0.9716009
13798,1,0.98764825
13799,1,0.99023205
13800,1,0.9917836
13801,1,0.9918121
13802,1,0.99395955
13803,1,0.99496645
13804,1,0.99544
13805,1,0.9946892
13806,1,0.99337375
13807,1,0.9929168
13808,1,0.9962734
13809,1,0.9963954
13810,1,0.99648595
13811,1,0.9965474
13812,1,0.9959273
13813,1,0.99620974
13814,1,0.9952656
13815,1,0.9944635
13816,1,0.99489504
13817,1,0.9940795
13818,1,0.99342984
13819,1,0.9935656
13820,1,0.9945598
13821,1,0.9937744
13822,1,0.99358714
13823,1,0.9935894
13824,1,0.99338347
13825,1,0.9935114
13826,1,0.9935114
13827,1,0.9940415
13828,1,0.9940485
13829,1,0.9944977
13830,1,0.9943731
13831,1,0.99386436
13832,1,0.99383765
13833,1,0.99477464
13834,1,0.9938055
13835,1,0.9933617
13836,1,0.9920007
13837,1,0.9929789
13838,1,0.9927279
13839,1,0.9921474
13840,1,0.99214584
13841,1,0.99152803
13842,1,0.99139005
13843,1,0.9916535
13844,1,0.9923751
13845,1,0.9921295
13846,1,0.990743
13847,1,0.99138355
13848,1,0.99162537
13849,1,0.99382657
13850,1,0.99598265
13851,1,0.9961308
13852,1,0.9962431
13853,1,0.990901
13854,1,0.99062973
13855,1,0.99125415
13856,1,0.98832804
13857,1,0.9861724
13858,1,0.9865357
13859,1,0.9816112
13860,1,0.9818726
13861,1,0.97831774
13862,1,0.9790677
13863,1,0.9691131
13864,1,0.97092146
13865,1,0.9773586
13866,1,0.97930324
13867,1,0.97934455
13868,1,0.97604364
13869,1,0.978031
13870,1,0.97409916
13871,1,0.97418356
13872,1,0.9707764
13873,1,0.9675254
13874,1,0.9686055
13875,1,0.9659384
13876,1,0.9712734
13877,1,0.96189994
13878,1,0.95925707
13879,1,0.9528417
13880,1,0.9639714
13881,1,0.9704043
13882,1,0.9769818
13883,1,0.975769
13884,1,0.9769338
13885,1,0.983797
13886,1,0.9866823
13887,1,0.98674774
13888,1,0.9799416
13889,1,0.9785728
13890,1,0.9797283
13891,1,0.98036444
13892,1,0.981886
13893,1,0.9834645
13894,1,0.9725159
13895,1,0.9786839
13896,1,0.96001434
13897,1,0.95056784
13898,1,0.9535424
13899,1,0.94712216
13900,1,0.89914227
13901,1,0.8693209
13902,1,0.84804326
13903,1,0.8666381
13904,1,0.8148764
13905,1,0.8355027
13906,1,0.9072353
13907,1,0.8954355
13908,1,0.8971366
13909,1,0.90521586
13910,1,0.9122271
13911,1,0.9322366
13912,1,0.9227953
13913,1,0.91764843
13914,1,0.93802834
13915,1,0.93009496
13916,1,0.93908554
13917,1,0.9631632
13918,1,0.9655176
13919,1,0.96557814
13920,1,0.96752685
13921,1,0.96824217
13922,1,0.9688458
13923,1,0.9538457
13924,1,0.95263344
13925,1,0.92812663
13926,1,0.91752267
13927,1,0.872522
13928,1,0.84587127
13929,1,0.8075048
13930,1,0.7624825
13931,1,0.7603625
13932,1,0.4577773
13933,1,0.5899554
13934,1,0.56377786
13935,1,0.6367159
13936,1,0.66249305
13937,1,0.72069466
13938,1,0.68864733
13939,1,0.8014358
13940,1,0.78334045
13941,1,0.6945199
13942,1,0.7728597
13943,1,0.8545345
13944,1,0.8303622
13945,1,0.86749077
13946,1,0.82276
13947,1,0.8133737
13948,1,0.5924569
13949,1,0.5438797
13950,1,0.26211008
13951,1,0.29730627
13952,1,0.26453194
13953,1,0.27637815
13954,1,0.27650738
13955,1,0.2673849
13956,1,0.2673849
13957,1,0.26741257
13958,1,0.26717842
13959,1,0.21788089
13960,1,0.35716608
13961,1,0.4310792
13962,1,0.44631726
13963,0,0.45690483
13964,0,0.43451542
13965,0,0.46373647
13966,0,0.5475409
13967,0,0.566944
13968,0,0.5443665
13969,0,0.5177275
13970,0,0.56163603
13971,0,0.4613409
13972,0,0.46140924
13973,0,0.46087322
13974,0,0.4604364
13975,0,0.3687889
13976,0,0.24588296
13977,0,0.23742737
13978,0,0.22859067
13979,0,0.14283049
13980,0,0.09707654
13981,0,0.07151571
13982,0,0.0706141
13983,0,0.051816832
13984,0,0.037660584
13985,0,0.03209936
13986,0,0.037258852
13987,0,0.024935685
13988,0,0.016057841
13989,0,0.012849865
13990,0,0.012297143
13991,0,0.01430612
13992,0,0.0085591115
13993,0,0.008558043
13994,0,0.00738683
13995,0,0.007386368
13996,0,0.006285326
13997,0,0.0063508567
13998,0,0.0075348327
13999,0,0.007667173
14000,0,0.008941056
14001,0,0.0069538075
14002,0,0.008928717
14003,0,0.0069001317
14004,0,0.00821496
14005,0,0.0075473166
14006,0,0.0044761286
14007,0,0.0027293828
14008,0,0.0024303047
14009,0,0.0026850915
14010,0,0.0027386136
14011,0,0.0027065186
14012,0,0.00280508
14013,0,0.0028851577
14014,0,0.0028066733
14015,0,0.0028925498
14016,0,0.002779878
14017,0,0.0025162676
14018,0,0.0026283895
14019,0,0.0021512737
14020,0,0.0021223319
14021,0,0.0023565984
14022,0,0.00230994
14023,0,0.0022873017
14024,0,0.0026742902
14025,0,0.0029733838
14026,0,0.0026830672
14027,0,0.0027322788
14028,0,0.0026442495
14029,0,0.0023525232
14030,0,0.0022862963
14031,0,0.002266881
14032,0,0.0022376156
14033,0,0.0017143552
14034,0,0.0018153174
14035,0,0.0023516505
14036,0,0.002240944
14037,0,0.002550228
14038,0,0.0020755287
14039,0,0.0020752065
14040,0,0.0015914183
14041,0,0.0016412148
14042,0,0.001390744
14043,0,0.0013082355
14044,0,0.0011621952
14045,0,0.0011181724
14046,0,0.0009878756
14047,0,0.0009634382
14048,0,0.00084425375
14049,0,0.0006941712
14050,0,0.00093935034
14051,0,0.000948277
14052,0,0.0010648562
14053,0,0.0015262798
14054,0,0.0015996037
14055,0,0.0015739166
14056,0,0.0016082628
14057,0,0.0016357625
14058,0,0.0018923574
14059,0,0.0021022183
14060,0,0.0020480189
14061,0,0.0021796527
14062,0,0.0025985194
14063,0,0.002262681
14064,0,0.0022968124
14065,0,0.002349146
14066,0,0.0026643176
14067,0,0.0027052858
14068,0,0.0033173475
14069,0,0.0037280472
14070,0,0.004551812
14071,0,0.004249358
14072,0,0.005203473
14073,0,0.0055945977
14074,0,0.0059155985
14075,0,0.0062547657
14076,0,0.006611678
14077,0,0.009899008
14078,0,0.01065229
14079,0,0.023564763
14080,0,0.025228677
14081,0,0.023842562
14082,0,0.022383654
14083,0,0.022503903
14084,0,0.022988308
14085,0,0.02693081
14086,0,0.032586053
14087,0,0.030899841
14088,0,0.0023498926
14089,0,0.0023432528
14090,0,0.0027002706
14091,0,0.0026297271
14092,0,0.0024021342
14093,0,0.002587241
14094,0,0.0013753754
14095,0,0.0017343335
14096,0,0.0015477601
14097,0,0.0015059285
14098,0,0.0017233915
14099,0,0.0019621723
14100,0,0.003099616
14101,0,0.003085251
14102,0,0.0020163832
14103,0,0.0023608308
14104,0,0.0017072603
14105,0,0.0015282212
14106,0,0.0012585297
14107,0,0.0010860582
14108,0,0.0012312469
14109,0,0.0012743517
14110,0,0.0013214609
14111,0,0.0012245383
14112,0,0.0011311475
14113,0,0.0010448418
14114,0,0.00096746796
14115,0,0.0017560516
14116,0,0.0018554053
14117,0,0.0017991011
14118,0,0.0017575333
14119,0,0.0017202212
14120,0,0.0016864014
14121,0,0.0014230852
14122,0,0.0014379354
14123,0,0.0014379354
14124,0,0.0016144273
14125,0,0.0020110875
14126,0,0.0019125084
14127,0,0.001955596
14128,0,0.0020688728
14129,0,0.0020625424
14130,0,0.0020642863
14131,0,0.0020772952
14132,0,0.0020692882
14133,0,0.0023117056
14134,0,0.0032102237
14135,0,0.0027626099
14136,0,0.002936596
14137,0,0.0031996884
14138,0,0.008915124
14139,0,0.009283675
14140,0,0.010756939
14141,0,0.012242579
14142,0,0.012898004
14143,0,0.015448235
14144,0,0.016344145
14145,0,0.015448395
14146,0,0.020083385
14147,0,0.019277947
14148,0,0.017605081
14149,0,0.015584767
14150,0,0.017342787
14151,0,0.018538682
14152,0,0.01986815
14153,0,0.018066188
14154,0,0.014418442
14155,0,0.012496906
14156,0,0.013752433
14157,0,0.0153745925
14158,0,0.015259968
14159,0,0.012274345
14160,0,0.01231851
14161,0,0.012288076
14162,0,0.015482519
14163,0,0.009630714
14164,0,0.011536075
14165,0,0.011536075
14166,0,0.00929073
14167,0,0.008291661
14168,0,0.008324183
14169,0,0.008391755
14170,0,0.011063434
14171,0,0.011343459
14172,0,0.011367688
14173,0,0.011040283
14174,0,0.0108134905
14175,0,0.01045259
14176,0,0.011184442
14177,0,0.011224931
14178,0,0.008010759
14179,0,0.0080504455
14180,0,0.008576083
14181,0,0.010366542
14182,0,0.013693289
14183,0,0.017329173
14184,0,0.022043636
14185,0,0.026018035
14186,0,0.02706261
14187,0,0.031221952
14188,0,0.03732094
14189,0,0.029019387
14190,0,0.030747151
14191,0,0.03373804
14192,0,0.033622917
14193,0,0.032345176
14194,0,0.027025659
14195,0,0.021053802
14196,0,0.023543768
14197,0,0.02234373
14198,0,0.020540765
14199,0,0.015093269
14200,0,0.015857471
14201,0,0.009370499
14202,0,0.010093058
14203,0,0.009335888
14204,0,0.010040266
14205,0,0.009602058
14206,0,0.009107821
14207,0,0.008954722
14208,0,0.00932774
14209,0,0.0136562195
14210,0,0.017081162
14211,0,0.017561771
14212,0,0.016897002
14213,0,0.016104363
14214,0,0.015298767
14215,0,0.015188551
14216,0,0.013249378
14217,0,0.013364752
14218,0,0.014910691
14219,0,0.014926641
14220,0,0.01434245
14221,0,0.013893642
14222,0,0.013272339
14223,0,0.0124669885
14224,0,0.007360556
14225,0,0.0069254357
14226,0,0.0077519417
14227,0,0.007619916
14228,0,0.0075307754
14229,0,0.00778357
14230,0,0.008067897
14231,0,0.008371288
14232,0,0.008809751
14233,0,0.0050813146
14234,0,0.004934535
14235,0,0.0048875716
14236,0,0.004338813
14237,0,0.0048913113
14238,0,0.00499271
14239,0,0.0049086837
14240,0,0.004971998
14241,0,0.005181325
14242,0,0.0059772637
14243,0,0.0059475214
14244,0,0.006157108
14245,0,0.0045032683
14246,0,0.00489649
14247,0,0.0064075757
14248,0,0.006289682
14249,0,0.009032505
14250,0,0.007710386
14251,0,0.0070316102
14252,0,0.008288988
14253,0,0.008705457
14254,0,0.0055669015
14255,0,0.0053766845
14256,0,0.0058559095
14257,0,0.005334095
14258,0,0.0059843794
14259,0,0.0054477374
14260,0,0.0062657828
14261,0,0.0074206167
14262,0,0.007667543
14263,0,0.011661565
14264,0,0.008982813
14265,0,0.008936004
14266,0,0.010266214
14267,0,0.014090338
14268,0,0.019325176
14269,0,0.026153188
14270,0,0.03430046
14271,0,0.038458522
14272,0,0.046878632
14273,0,0.046155244
14274,0,0.04696195
14275,0,0.04958467
14276,0,0.04645632
14277,0,0.05324957
14278,0,0.03815836
14279,0,0.036562607
14280,0,0.03433926
14281,0,0.033539336
14282,0,0.03358083
14283,0,0.034512214
14284,0,0.04209112
14285,0,0.06573178
14286,0,0.100715965
14287,0,0.14397122
14288,0,0.19478816
14289,0,0.21931814
14290,0,0.22446916
14291,0,0.21494928
14292,0,0.2098886
14293,0,0.22075674
14294,0,0.23663609
14295,0,0.38288876
14296,0,0.48082083
14297,0,0.5959029
14298,0,0.6619547
14299,0,0.5682849
14300,0,0.5224559
14301,0,0.54127896
14302,0,0.5013842
14303,0,0.46183813
14304,0,0.4474012
14305,0,0.4534155
14306,0,0.4669637
14307,0,0.48710212
14308,0,0.4657549
14309,0,0.4457756
14310,0,0.054167572
14311,0,0.057743322
14312,0,0.051355995
14313,0,0.055983137
14314,0,0.072100386
14315,0,0.08734987
14316,0,0.10860342
14317,0,0.057182465
14318,0,0.053183
14319,0,0.051750183
14320,0,0.05490623
14321,0,0.048479225
14322,0,0.037653636
14323,0,0.036627952
14324,0,0.060054757
14325,0,0.041438352
14326,0,0.05801958
14327,0,0.011663379
14328,0,0.016369386
14329,0,0.015635487
14330,0,0.01705262
14331,0,0.01529881
14332,0,0.0126026785
14333,0,0.010042466
14334,0,0.011306406
14335,0,0.0089122355
14336,0,0.004568861
14337,0,0.004007118
14338,0,0.0045133433
14339,0,0.005078991
14340,0,0.0044450653
14341,0,0.0039519486
14342,0,0.003453566
14343,0,0.002483902
14344,0,0.002483902
14345,0,0.002148694
14346,0,0.0020943068
14347,0,0.0019368699
14348,0,0.0014920556
14349,0,0.0016978604
14350,0,0.0019433867
14351,0,0.001682985
14352,0,0.0016943095
14353,0,0.0017109587
14354,0,0.0016671553
14355,0,0.0013262521
14356,0,0.0013144577
14357,0,0.0012681802
14358,0,0.0011952616
14359,0,0.0012563391
14360,0,0.0013295682
14361,0,0.0013137995
14362,0,0.0014785778
14363,0,0.001786953
14364,0,0.0015608522
14365,0,0.0016574502
14366,0,0.0015665309
14367,0,0.0015493687
14368,0,0.0014338386
14369,0,0.0012235787
14370,0,0.0009677887
14371,0,0.00095117174
14372,0,0.00088777195
14373,0,0.0007951967
14374,0,0.0007407448
14375,0,0.0007249425
14376,0,0.0007423745
14377,0,0.0007563932
14378,0,0.0008332827
14379,0,0.00087592535
14380,0,0.001045501
14381,0,0.0011895281
14382,0,0.0014363971
14383,0,0.0013330702
14384,0,0.0016498129
14385,0,0.0027859437
14386,0,0.0043483605
14387,0,0.005273739
14388,0,0.006679151
14389,0,0.0074834097
14390,0,0.012776968
14391,0,0.0140521815
14392,0,0.012705685
14393,0,0.01135127
14394,0,0.0090309335
14395,0,0.0089367805
14396,0,0.008693161
14397,0,0.008047293
14398,0,0.0067928587
14399,0,0.0047254865
14400,0,0.0028415676
14401,0,0.0010949089
14402,0,0.00081278867
14403,0,0.00071138766
14404,0,0.000547286
14405,0,0.0005856499
14406,0,0.00054490205
14407,0,0.00054986065
14408,0,0.0005407412
14409,0,0.00050891103
14410,0,0.00045416525
14411,0,0.00044948142
14412,0,0.00040880838
14413,0,0.003173796
14414,0,0.0028565286
14415,0,0.0025697825
14416,0,0.0018504154
14417,0,0.001811735
14418,0,0.0023483215
14419,0,0.0033468779
14420,0,0.002410254
14421,0,0.002543176
14422,0,0.002448066
14423,0,0.0037712606
14424,0,0.004450851
14425,0,0.004853312
14426,0,0.004876184
14427,0,0.0052451
14428,0,0.005446988
14429,0,0.004178774
14430,0,0.004051212
14431,0,0.0040990165
14432,0,0.004681169
14433,0,0.005478396
14434,0,0.00834208
14435,0,0.008990619
14436,0,0.013690971
14437,0,0.017952569
14438,0,0.020774467
14439,0,0.01741056
14440,0,0.015040086
14441,0,0.01574458
14442,0,0.018150318
14443,0,0.0123801
14444,0,0.012065119
14445,0,0.0120280385
14446,0,0.008366438
14447,0,0.01112225
14448,0,0.012299286
14449,0,0.0063827243
14450,0,0.0067574214
14451,0,0.007348873
14452,0,0.0073235235
14453,0,0.0076166787
14454,0,0.00796128
14455,0,0.007977075
14456,1,0.019207679
14457,1,0.018641971
14458,1,0.028481003
14459,1,0.023899546
14460,1,0.023797916
14461,1,0.02354989
14462,1,0.020219732
14463,1,0.015335432
14464,1,0.015795706
14465,1,0.012512262
14466,1,0.01364497
14467,1,0.013272151
14468,1,0.013826136
14469,1,0.017909896
14470,1,0.027085282
14471,1,0.027782636
14472,1,0.019229218
14473,1,0.019700859
14474,1,0.023064815
14475,1,0.029933807
14476,1,0.03310748
14477,1,0.05078362
14478,1,0.053699188
14479,1,0.037619647
14480,1,0.031582564
14481,1,0.030294703
14482,1,0.038594633
14483,1,0.031264413
14484,1,0.026028771
14485,1,0.025494102
14486,1,0.022889744
14487,1,0.023548335
14488,1,0.031124312
14489,1,0.013680222
14490,1,0.033977482
14491,1,0.09422824
14492,1,0.15330392
14493,1,0.23450309
14494,1,0.2821945
14495,1,0.316011
14496,1,0.7619413
14497,1,0.6977394
14498,1,0.8051411
14499,1,0.7752651
14500,1,0.838547
14501,1,0.82203394
14502,1,0.59431475
14503,1,0.5306269
14504,1,0.5563347
14505,1,0.63257784
14506,1,0.57031995
14507,1,0.55997986
14508,1,0.5257317
14509,1,0.47399977
14510,1,0.51039267
14511,0,0.3687536
14512,0,0.18730913
14513,0,0.14073189
14514,0,0.16220729
14515,0,0.22008115
14516,0,0.2953826
14517,0,0.3694976
14518,0,0.5158618
14519,0,0.6048377
14520,0,0.49727726
14521,0,0.64852256
14522,0,0.69735557
14523,0,0.67751145
14524,0,0.6751469
14525,0,0.68308085
14526,0,0.64271694
14527,0,0.6257967
14528,0,0.8059705
14529,0,0.5611136
14530,0,0.6389289
14531,0,0.69197506
14532,0,0.7375227
14533,0,0.742169
14534,1,0.7343299
14535,1,0.40785784
14536,1,0.58274114
14537,1,0.5029879
14538,1,0.34883636
14539,1,0.35391483
14540,1,0.42793205
14541,1,0.52529275
14542,1,0.61544997
14543,1,0.63477856
14544,1,0.6509122
14545,1,0.70995796
14546,1,0.724998
14547,1,0.75442517
14548,1,0.87916195
14549,1,0.8799465
14550,1,0.8441926
14551,1,0.82067376
14552,1,0.8156876
14553,1,0.82210505
14554,0,0.898597
14555,0,0.89042807
14556,0,0.90375715
14557,0,0.8706605
14558,0,0.89689714
14559,0,0.8946417
14560,0,0.9364519
14561,1,0.8959088
14562,1,0.8745802
14563,1,0.9043232
14564,1,0.90297586
14565,1,0.90580416
14566,1,0.91027606
14567,1,0.88129395
14568,1,0.8460806
14569,1,0.8337185
14570,1,0.83767885
14571,1,0.85362804
14572,1,0.85291183
14573,1,0.8254036
14574,1,0.8599991
14575,1,0.86213857
14576,1,0.7714551
14577,1,0.7844213
14578,1,0.8316251
14579,1,0.84612757
14580,1,0.84920263
14581,1,0.8752063
14582,1,0.8838065
14583,1,0.8812024
14584,1,0.8731324
14585,1,0.8837082
14586,1,0.8432351
14587,1,0.82526654
14588,1,0.7299512
14589,1,0.608641
14590,1,0.6026865
14591,1,0.61220133
14592,1,0.62094957
14593,1,0.7536876
14594,1,0.70778334
14595,1,0.40160486
14596,1,0.34916687
14597,1,0.19634248
14598,1,0.17999075
14599,1,0.108097255
14600,1,0.2082924
14601,1,0.2244362
14602,1,0.22203362
14603,1,0.24010663
14604,1,0.24168138
14605,1,0.22395043
14606,1,0.22788502
14607,1,0.2594103
14608,1,0.34289443
14609,1,0.3364282
14610,1,0.26231635
14611,1,0.22502853
14612,1,0.3484736
14613,1,0.34894347
14614,1,0.44784495
14615,1,0.49834374
14616,1,0.66255504
14617,1,0.6701052
14618,1,0.6736522
14619,0,0.6996076
14620,0,0.7103548
14621,1,0.7136499
14622,1,0.7264929
14623,1,0.84125584
14624,1,0.8431205
14625,1,0.84768033
14626,1,0.85596913
14627,1,0.87502897
14628,1,0.8754011
14629,1,0.8947779
14630,1,0.9014149
14631,1,0.9026227
14632,1,0.90260494
14633,1,0.9112955
14634,1,0.92523307
14635,1,0.9009931
14636,1,0.900546
14637,1,0.91916835
14638,1,0.9322789
14639,1,0.9334095
14640,1,0.93765503
14641,1,0.9422636
14642,1,0.9474203
14643,1,0.9501998
14644,1,0.9508864
14645,1,0.9586163
14646,1,0.95848054
14647,1,0.9444159
14648,1,0.9378538
14649,1,0.9545142
14650,1,0.9560179
14651,1,0.9187588
14652,1,0.9116724
14653,1,0.9167699
14654,1,0.907473
14655,1,0.9281913
14656,1,0.95522064
14657,1,0.9663943
14658,1,0.98020107
14659,1,0.9720647
14660,1,0.97171056
14661,1,0.9590192
14662,1,0.9026435
14663,1,0.9220937
14664,1,0.91384757
14665,1,0.84540176
14666,1,0.8051734
14667,1,0.75359607
14668,1,0.67797655
14669,1,0.6196671
14670,1,0.5857644
14671,1,0.5909625
14672,1,0.5603612
14673,1,0.92971504
14674,1,0.9386842
14675,1,0.94909054
14676,1,0.9469458
14677,1,0.9473885
14678,1,0.8491374
14679,1,0.855349
14680,1,0.8616715
14681,1,0.8088048
14682,1,0.8093668
14683,1,0.7967019
14684,1,0.7382456
14685,1,0.79399914
14686,1,0.80112725
14687,1,0.79504246
14688,1,0.7158422
14689,1,0.684856
14690,1,0.70508695
14691,1,0.6903953
14692,1,0.5224702
14693,1,0.47598267
14694,1,0.48308358
14695,1,0.47637266
14696,1,0.45348597
14697,1,0.4341218
14698,1,0.42765695
14699,1,0.422664
14700,1,0.43333024
14701,1,0.37544292
14702,1,0.39519066
14703,1,0.4019641
14704,1,0.6897476
14705,1,0.6943418
14706,1,0.7188697
14707,1,0.6817317
14708,1,0.530695
14709,1,0.49888372
14710,1,0.4815812
14711,1,0.4848783
14712,1,0.44525453
14713,1,0.44672298
14714,1,0.45115772
14715,1,0.36605477
14716,1,0.3718052
14717,1,0.3608648
14718,1,0.38481048
14719,1,0.40650263
14720,1,0.41775644
14721,1,0.41668293
14722,1,0.39144665
14723,1,0.37213364
14724,1,0.36047187
14725,1,0.34851453
14726,1,0.3377816
14727,1,0.32540625
14728,1,0.32500076
14729,1,0.31918472
14730,1,0.2986846
14731,1,0.33419445
14732,1,0.3105643
14733,1,0.2621937
14734,1,0.22659042
14735,1,0.22860369
14736,1,0.23024188
14737,1,0.22223768
14738,1,0.23560953
14739,1,0.23395768
14740,1,0.27229902
14741,1,0.2781688
14742,1,0.2974166
14743,1,0.32329655
14744,1,0.26977894
14745,1,0.24728519
14746,1,0.2383618
14747,1,0.21835853
14748,1,0.18129225
14749,1,0.16600253
14750,1,0.22400263
14751,1,0.21195202
14752,1,0.25524154
14753,1,0.24846035
14754,1,0.17650062
14755,1,0.26387042
14756,1,0.21798626
14757,1,0.18412758
14758,1,0.20039923
14759,1,0.14094508
14760,1,0.19881159
14761,1,0.21272591
14762,1,0.19497094
14763,1,0.19497094
14764,1,0.7133577
14765,1,0.70945495
14766,1,0.7201738
14767,1,0.7745273
14768,1,0.7301241
14769,1,0.85584676
14770,1,0.928512
14771,1,0.93178904
14772,1,0.92790896
14773,1,0.9298404
14774,1,0.9265366
14775,1,0.91911143
14776,1,0.9190763
14777,1,0.955416
14778,1,0.9742206
14779,1,0.98135453
14780,1,0.98437715
14781,1,0.9843254
14782,1,0.9843328
14783,1,0.9803798
14784,1,0.98053175
14785,1,0.9755011
14786,1,0.9752016
14787,1,0.97977346
14788,1,0.9758952
14789,1,0.98344857
14790,1,0.9821063
14791,1,0.9773702
14792,1,0.97517335
14793,1,0.9773193
14794,1,0.97099966
14795,1,0.9637065
14796,1,0.9638924
14797,1,0.9716009
14798,1,0.98764825
14799,1,0.99023205
14800,1,0.9917836
14801,1,0.9918121
14802,1,0.99395955
14803,1,0.99496645
14804,1,0.99544
14805,1,0.9946892
14806,1,0.99337375
14807,1,0.9929168
14808,1,0.9962734
14809,1,0.9963954
14810,1,0.99648595
14811,1,0.9965474
14812,1,0.9959273
14813,1,0.99620974
14814,1,0.9952656
14815,1,0.9944635
14816,1,0.99489504
14817,1,0.9940795
14818,1,0.99342984
14819,1,0.9935656
14820,1,0.9945598
14821,1,0.9937744
14822,1,0.99358714
14823,1,0.9935894
14824,1,0.99338347
14825,1,0.9935114
14826,1,0.9935114
14827,1,0.9940415
14828,1,0.9940485
14829,1,0.9944977
14830,1,0.9943731
14831,1,0.99386436
14832,1,0.99383765
14833,1,0.99477464
14834,1,0.9938055
14835,1,0.9933617
14836,1,0.9920007
14837,1,0.9929789
14838,1,0.9927279
14839,1,0.9921474
14840,1,0.99214584
14841,1,0.99152803
14842,1,0.99139005
14843,1,0.9916535
14844,1,0.9923751
14845,1,0.9921295
14846,1,0.990743
14847,1,0.99138355
14848,1,0.99162537
14849,1,0.99382657
14850,1,0.99598265
14851,1,0.9961308
14852,1,0.9962431
14853,1,0.990901
14854,1,0.99062973
14855,1,0.99125415
14856,1,0.98832804
14857,1,0.9861724
14858,1,0.9865357
14859,1,0.9816112
14860,1,0.9818726
14861,1,0.97831774
14862,1,0.9790677
14863,1,0.9691131
14864,1,0.97092146
14865,1,0.9773586
14866,1,0.97930324
14867,1,0.97934455
14868,1,0.97604364
